,t_plus_0,t_plus_1,t_plus_2
528,669.9250000000001,504.1265000000001,373.3799999999995
529,504.1265000000001,373.3799999999995,373.3799999999995
530,373.3799999999995,373.3799999999995,373.38
531,373.3799999999995,373.38,639.9388888888896
532,373.38,639.9388888888896,997.7119999999996
533,639.9388888888896,997.7119999999996,1363.1028776978405
534,997.7119999999996,1363.1028776978405,2064.3849999999948
535,1363.1028776978405,2064.3849999999948,2395.728000000005
536,2064.3849999999948,2395.728000000005,2400.3317499999957
537,2395.728000000005,2400.3317499999957,3520.440000000002
538,2400.3317499999957,3520.440000000002,3520.3765000000017
539,3520.440000000002,3520.3765000000017,3520.249500000002
540,3520.3765000000017,3520.249500000002,3520.440000000002
541,3520.249500000002,3520.440000000002,3520.3765000000017
542,3520.440000000002,3520.3765000000017,2552.270153846156
543,3520.3765000000017,2552.270153846156,2278.380000000002
544,2552.270153846156,2278.380000000002,2278.380000000002
545,2278.380000000002,2278.380000000002,1601.429032258067
546,2278.380000000002,1601.429032258067,1080.8969999999995
547,1601.429032258067,1080.8969999999995,1074.4199999999985
548,1080.8969999999995,1074.4199999999985,1074.4199999999985
549,1074.4199999999985,1074.4199999999985,1074.4199999999985
550,1074.4199999999985,1074.4199999999985,1074.4199999999987
551,1074.4199999999985,1074.4199999999987,3528.0600000000004
552,1074.4199999999987,3528.0600000000004,3550.157999999997
553,3528.0600000000004,3550.157999999997,3550.856499999997
554,3550.157999999997,3550.856499999997,3551.1739999999972
555,3550.856499999997,3551.1739999999972,3550.9199999999973
556,3551.1739999999972,3550.9199999999973,3550.9199999999973
557,3550.9199999999973,3550.9199999999973,3550.9199999999973
558,3550.9199999999973,3550.9199999999973,3552.4439999999963
559,3550.9199999999973,3552.4439999999963,3555.428499999995
560,3552.4439999999963,3555.428499999995,3558.2859999999932
561,3555.428499999995,3558.2859999999932,3558.5399999999936
562,3558.2859999999932,3558.5399999999936,3558.5399999999936
563,3558.5399999999936,3558.5399999999936,3558.5399999999936
564,3558.5399999999936,3558.5399999999936,3558.5399999999936
565,3558.5399999999936,3558.5399999999936,3558.5399999999936
566,3558.5399999999936,3558.5399999999936,3560.5719999999924
567,3558.5399999999936,3560.5719999999924,3576.9550000000077
568,3560.5719999999924,3576.9550000000077,3589.5915000000055
569,3576.9550000000077,3589.5915000000055,3590.099500000005
570,3589.5915000000055,3590.099500000005,3590.1630000000055
571,3590.099500000005,3590.1630000000055,3701.9230000000093
572,3590.1630000000055,3701.9230000000093,3597.529000000009
573,3701.9230000000093,3597.529000000009,3597.910000000009
574,3597.529000000009,3597.910000000009,3601.2755000000066
575,3597.910000000009,3601.2755000000066,3604.641000000006
576,3601.2755000000066,3604.641000000006,5320.7652631579
577,3604.641000000006,5320.7652631579,3605.0220000000054
578,5320.7652631579,3605.0220000000054,3611.8800000000037
579,3605.0220000000054,3611.8800000000037,3611.8800000000037
580,3611.8800000000037,3611.8800000000037,3611.8800000000037
581,3611.8800000000037,3611.8800000000037,3611.8800000000037
582,3611.8800000000037,3611.8800000000037,3611.8800000000037
583,3611.8800000000037,3611.8800000000037,3611.879999999999
584,3611.8800000000037,3611.879999999999,2805.6662790697674
585,3611.879999999999,2805.6662790697674,2580.385999999997
586,2805.6662790697674,2580.385999999997,2367.025999999999
587,2580.385999999997,2367.025999999999,2286.0000000000005
588,2367.025999999999,2286.0000000000005,2286.0000000000005
589,2286.0000000000005,2286.0000000000005,2286.0000000000005
590,2286.0000000000005,2286.0000000000005,6247.260560747676
591,2286.0000000000005,6247.260560747676,6248.400000000013
592,6247.260560747676,6248.400000000013,6248.400000000013
593,6248.400000000013,6248.400000000013,6252.337000000012
594,6248.400000000013,6252.337000000012,6256.02000000001
595,6252.337000000012,6256.02000000001,6256.02000000001
596,6256.02000000001,6256.02000000001,6256.5915000000105
597,6256.02000000001,6256.5915000000105,6255.89300000001
598,6256.5915000000105,6255.89300000001,5657.9135
599,6255.89300000001,5657.9135,4592.700999999999
600,5657.9135,4592.700999999999,3506.2026315789517
601,4592.700999999999,3506.2026315789517,2704.719000000003
602,3506.2026315789517,2704.719000000003,2492.1527500000057
603,2704.719000000003,2492.1527500000057,2414.841500000005
604,2492.1527500000057,2414.841500000005,2271.490250000003
605,2414.841500000005,2271.490250000003,2163.0322500000034
606,2271.490250000003,2163.0322500000034,1917.7317500000038
607,2163.0322500000034,1917.7317500000038,1598.8347500000011
608,1917.7317500000038,1598.8347500000011,1494.0915000000025
609,1598.8347500000011,1494.0915000000025,1493.678750000002
610,1494.0915000000025,1493.678750000002,1456.055000000001
611,1493.678750000002,1456.055000000001,1331.626749999998
612,1456.055000000001,1331.626749999998,1322.0699999999981
613,1331.626749999998,1322.0699999999981,1283.793611111109
614,1322.0699999999981,1283.793611111109,6093.248333333333
615,1283.793611111109,6093.248333333333,6710.933999999982
616,6093.248333333333,6710.933999999982,7143.241999999987
617,6710.933999999982,7143.241999999987,8317.29350000001
618,7143.241999999987,8317.29350000001,8542.972499999983
619,8317.29350000001,8542.972499999983,8663.876499999973
620,8542.972499999983,8663.876499999973,8657.335999999978
621,8663.876499999973,8657.335999999978,8624.950999999997
622,8657.335999999978,8624.950999999997,8183.943499999999
623,8624.950999999997,8183.943499999999,7320.28
624,8183.943499999999,7320.28,6273.3555
625,7320.28,6273.3555,5271.038135593221
626,6273.3555,5271.038135593221,4302.696499999999
627,5271.038135593221,4302.696499999999,3225.4825
628,4302.696499999999,3225.4825,2036.2545000000002
629,3225.4825,2036.2545000000002,1211.3894999999989
630,2036.2545000000002,1211.3894999999989,977.0110000000001
631,1211.3894999999989,977.0110000000001,507.6825000000004
632,977.0110000000001,507.6825000000004,327.6600000000005
633,507.6825000000004,327.6600000000005,327.6600000000005
634,327.6600000000005,327.6600000000005,327.6599999999999
635,327.6600000000005,327.6599999999999,5965.998181818187
636,327.6599999999999,5965.998181818187,7028.306999999994
637,5965.998181818187,7028.306999999994,7267.320999999986
638,7028.306999999994,7267.320999999986,7269.797499999989
639,7267.320999999986,7269.797499999989,7276.845999999986
640,7269.797499999989,7276.845999999986,7277.734999999985
641,7276.845999999986,7277.734999999985,7284.719999999981
642,7277.734999999985,7284.719999999981,7284.719999999981
643,7284.719999999981,7284.719999999981,7291.323999999994
644,7284.719999999981,7291.323999999994,7292.339999999994
645,7291.323999999994,7292.339999999994,4618.249166666666
646,7292.339999999994,4618.249166666666,4151.649300911849
647,4618.249166666666,4151.649300911849,4716.272000000003
648,4151.649300911849,4716.272000000003,5196.8611666666675
649,4716.272000000003,5196.8611666666675,5622.7556666666505
650,5196.8611666666675,5622.7556666666505,5784.596000000007
651,5622.7556666666505,5784.596000000007,5793.067855153205
652,5784.596000000007,5793.067855153205,5461.296333333343
653,5793.067855153205,5461.296333333343,5056.208666666669
654,5461.296333333343,5056.208666666669,4689.115166666655
655,5056.208666666669,4689.115166666655,4373.858833333335
656,4689.115166666655,4373.858833333335,4045.5426666666704
657,4373.858833333335,4045.5426666666704,3760.7874999999904
658,4045.5426666666704,3760.7874999999904,3616.4308333333342
659,3760.7874999999904,3616.4308333333342,3425.2323333333416
660,3616.4308333333342,3425.2323333333416,3238.1190000000133
661,3425.2323333333416,3238.1190000000133,3006.4074999999966
662,3238.1190000000133,3006.4074999999966,2994.8505000000087
663,3006.4074999999966,2994.8505000000087,3137.1751666666732
664,2994.8505000000087,3137.1751666666732,1212.540504201681
665,3137.1751666666732,1212.540504201681,1272.6040336134452
666,1212.540504201681,1272.6040336134452,1226.1215000000013
667,1272.6040336134452,1226.1215000000013,1111.1865000000003
668,1226.1215000000013,1111.1865000000003,735.5205
669,1111.1865000000003,735.5205,661.0985000000003
670,735.5205,661.0985000000003,627.2784000000004
671,661.0985000000003,627.2784000000004,589.0894999999998
672,627.2784000000004,589.0894999999998,439.6739999999993
673,589.0894999999998,439.6739999999993,417.89350000000013
674,439.6739999999993,417.89350000000013,315.086999999999
675,417.89350000000013,315.086999999999,312.41999999999905
676,315.086999999999,312.41999999999905,312.4199999999997
677,312.41999999999905,312.4199999999997,161.1351219512195
678,312.4199999999997,161.1351219512195,467.80450000000013
679,161.1351219512195,467.80450000000013,906.3990000000002
680,467.80450000000013,906.3990000000002,1070.2289999999994
681,906.3990000000002,1070.2289999999994,1063.1169999999988
682,1070.2289999999994,1063.1169999999988,1074.419999999999
683,1063.1169999999988,1074.419999999999,1091.1205000000002
684,1074.419999999999,1091.1205000000002,1145.0320000000002
685,1091.1205000000002,1145.0320000000002,1080.1349999999998
686,1145.0320000000002,1080.1349999999998,1023.6834999999999
687,1080.1349999999998,1023.6834999999999,765.1114999999992
688,1023.6834999999999,765.1114999999992,684.2124999999992
689,765.1114999999992,684.2124999999992,453.3899999999988
690,684.2124999999992,453.3899999999988,373.3799999999995
691,453.3899999999988,373.3799999999995,373.3799999999995
692,373.3799999999995,373.3799999999995,373.38000000000005
693,373.3799999999995,373.38000000000005,483.5676190476191
694,373.38000000000005,483.5676190476191,785.4315000000003
695,483.5676190476191,785.4315000000003,1260.0304999999992
696,785.4315000000003,1260.0304999999992,1393.9519999999984
697,1260.0304999999992,1393.9519999999984,1366.9644999999985
698,1393.9519999999984,1366.9644999999985,1346.3270000000005
699,1366.9644999999985,1346.3270000000005,1362.6465000000005
700,1346.3270000000005,1362.6465000000005,1307.5920000000003
701,1362.6465000000005,1307.5920000000003,979.1065
702,1307.5920000000003,979.1065,599.8210000000003
703,979.1065,599.8210000000003,254.82550000000023
704,599.8210000000003,254.82550000000023,160.02000000000035
705,254.82550000000023,160.02000000000035,160.02000000000035
