,t_plus_0,t_plus_1,t_plus_2
139,222.3135000000007,205.8035000000004,200.3425000000001
140,205.8035000000004,200.3425000000001,206.38033613445396
141,200.3425000000001,206.38033613445396,215.07449999999974
142,206.38033613445396,215.07449999999974,222.37699999999953
143,215.07449999999974,222.37699999999953,228.59999999999957
144,222.37699999999953,228.59999999999957,1274.3290434782598
145,1640.9125714285703,1634.1089999999945,1630.0449999999971
146,1634.1089999999945,1630.0449999999971,1647.8249999999991
147,1630.0449999999971,1647.8249999999991,1628.6479999999997
148,1647.8249999999991,1628.6479999999997,1605.2164999999998
149,1628.6479999999997,1605.2164999999998,1381.3790000000022
150,1605.2164999999998,1381.3790000000022,1264.6025000000006
151,1381.3790000000022,1264.6025000000006,1264.9200000000005
152,1264.6025000000006,1264.9200000000005,1264.9199999999985
153,375.5189473684211,378.14249999999964,376.5550000000002
154,378.14249999999964,376.5550000000002,333.8194999999997
155,376.5550000000002,333.8194999999997,238.506
156,333.8194999999997,238.506,230.37799999999973
157,238.506,230.37799999999973,232.02899999999974
158,230.37799999999973,232.02899999999974,188.21400000000025
159,232.02899999999974,188.21400000000025,48.387000000000086
160,188.21400000000025,48.387000000000086,38.09999999999998
161,48.387000000000086,38.09999999999998,38.099999999999945
162,38.09999999999998,38.099999999999945,578.7341772151901
163,38.099999999999945,578.7341772151901,880.0465000000007
164,578.7341772151901,880.0465000000007,1037.0820000000012
165,880.0465000000007,1037.0820000000012,1050.417
166,1037.0820000000012,1050.417,1039.4949999999985
167,1050.417,1039.4949999999985,1037.2725000000007
168,1039.4949999999985,1037.2725000000007,1030.5415000000007
169,1037.2725000000007,1030.5415000000007,1021.0164999999995
170,1030.5415000000007,1021.0164999999995,1148.4610000000005
171,1021.0164999999995,1148.4610000000005,1166.1775000000007
172,1148.4610000000005,1166.1775000000007,1112.6469999999997
173,1166.1775000000007,1112.6469999999997,1170.4955000000002
174,1112.6469999999997,1170.4955000000002,1182.5605000000005
175,1170.4955000000002,1182.5605000000005,1347.2795
176,1182.5605000000005,1347.2795,1717.7384999999995
177,1347.2795,1717.7384999999995,1074.4835000000005
178,1717.7384999999995,1074.4835000000005,1124.7120000000002
179,1074.4835000000005,1124.7120000000002,1032.1290000000004
180,1124.7120000000002,1032.1290000000004,624.4590000000002
181,1032.1290000000004,624.4590000000002,875.1570000000003
182,624.4590000000002,875.1570000000003,1045.845
183,875.1570000000003,1045.845,845.5638655462186
184,1045.845,845.5638655462186,723.1380000000007
185,845.5638655462186,723.1380000000007,604.0754999999995
186,723.1380000000007,604.0754999999995,407.4794999999998
187,604.0754999999995,407.4794999999998,622.8715000000004
188,407.4794999999998,622.8715000000004,583.8825
189,622.8715000000004,583.8825,403.352
190,583.8825,403.352,621.411
191,403.352,621.411,471.1065000000005
192,621.411,471.1065000000005,365.76
193,471.1065000000005,365.76,558.2919999999998
194,365.76,558.2919999999998,614.2355000000003
195,558.2919999999998,614.2355000000003,452.9454999999999
196,614.2355000000003,452.9454999999999,358.1399999999996
197,452.9454999999999,358.1399999999996,358.1399999999996
198,358.1399999999996,358.1399999999996,358.14000000000016
199,358.1399999999996,358.14000000000016,537.1605194805195
200,358.14000000000016,537.1605194805195,512.8260000000005
201,537.1605194805195,512.8260000000005,525.7799999999993
202,512.8260000000005,525.7799999999993,525.7799999999993
203,525.7799999999993,525.7799999999993,525.78
204,525.7799999999993,525.78,292.6596610169492
205,525.78,292.6596610169492,497.2050000000002
206,292.6596610169492,497.2050000000002,657.479
207,497.2050000000002,657.479,857.6944999999998
208,657.479,857.6944999999998,992.8225000000008
209,857.6944999999998,992.8225000000008,996.061000000001
210,992.8225000000008,996.061000000001,998.0278991596632
211,996.061000000001,998.0278991596632,1001.9030000000001
212,998.0278991596632,1001.9030000000001,1002.919
213,1001.9030000000001,1002.919,998.6010000000008
214,1002.919,998.6010000000008,1000.8234999999996
215,998.6010000000008,1000.8234999999996,992.5685000000025
216,1000.8234999999996,992.5685000000025,996.950000000001
217,992.5685000000025,996.950000000001,991.7430000000015
218,996.950000000001,991.7430000000015,988.2505000000033
219,991.7430000000015,988.2505000000033,990.6000000000021
220,988.2505000000033,990.6000000000021,990.6000000000021
221,990.6000000000021,990.6000000000021,990.6000000000001
222,990.6000000000021,990.6000000000001,1000.6012500000002
223,990.6000000000001,1000.6012500000002,1000.4425000000006
224,1000.6012500000002,1000.4425000000006,998.6644999999987
225,1000.4425000000006,998.6644999999987,1061.68291970803
226,998.6644999999987,1061.68291970803,1221.930500000002
227,1061.68291970803,1221.930500000002,1049.0517500000014
228,1221.930500000002,1049.0517500000014,908.4944999999994
229,1049.0517500000014,908.4944999999994,907.605499999999
230,908.4944999999994,907.605499999999,1061.4939267015732
231,907.605499999999,1061.4939267015732,1509.4585000000009
232,1061.4939267015732,1509.4585000000009,1510.8555000000017
233,1509.4585000000009,1510.8555000000017,1514.4750000000029
234,1510.8555000000017,1514.4750000000029,1513.649500000001
235,1514.4750000000029,1513.649500000001,1515.669661016952
236,1513.649500000001,1515.669661016952,1514.6655000000035
237,1515.669661016952,1514.6655000000035,1508.7600000000014
238,1514.6655000000035,1508.7600000000014,1508.7600000000014
239,1508.7600000000014,1508.7600000000014,1508.7600000000014
240,1508.7600000000014,1508.7600000000014,1508.7600000000014
241,1508.7600000000014,1508.7600000000014,1509.6490000000013
242,1508.7600000000014,1509.6490000000013,1509.585500000001
243,1509.6490000000013,1509.585500000001,1497.7109999999984
244,1509.585500000001,1497.7109999999984,1494.1549999999982
245,1497.7109999999984,1494.1549999999982,1493.9009999999985
246,1494.1549999999982,1493.9009999999985,1494.281999999998
247,1493.9009999999985,1494.281999999998,1419.2249999999995
248,1494.281999999998,1419.2249999999995,1130.5540000000005
249,1419.2249999999995,1130.5540000000005,891.3495000000013
250,1130.5540000000005,891.3495000000013,870.4580000000018
251,891.3495000000013,870.4580000000018,862.8379999999971
252,870.4580000000018,862.8379999999971,868.6799999999974
253,862.8379999999971,868.6799999999974,868.6799999999974
254,868.6799999999974,868.6799999999974,868.6800000000002
255,868.6799999999974,868.6800000000002,1188.7200000000007
256,868.6800000000002,1188.7200000000007,1188.720000000001
257,1188.7200000000007,1188.720000000001,1186.7515000000021
258,1188.720000000001,1186.7515000000021,1188.402500000001
259,1186.7515000000021,1188.402500000001,1188.720000000001
260,1188.402500000001,1188.720000000001,1188.720000000001
261,1188.720000000001,1188.720000000001,1182.7510000000018
262,1188.720000000001,1182.7510000000018,1175.0039999999997
263,1182.7510000000018,1175.0039999999997,1165.8599999999997
264,1175.0039999999997,1165.8599999999997,1165.8600000000004
265,1165.8599999999997,1165.8600000000004,1195.9389473684212
266,1165.8600000000004,1195.9389473684212,1192.7204999999994
267,1195.9389473684212,1192.7204999999994,1188.720000000001
268,1192.7204999999994,1188.720000000001,1188.720000000001
269,1188.720000000001,1188.720000000001,1188.7200000000003
270,195.834,682.8789999999998,1435.9890000000003
271,682.8789999999998,1435.9890000000003,2257.9964999999997
272,1435.9890000000003,2257.9964999999997,3070.0345000000007
273,2257.9964999999997,3070.0345000000007,3606.4190000000035
274,3070.0345000000007,3606.4190000000035,3602.7872268907636
275,3606.4190000000035,3602.7872268907636,3594.6715000000104
276,3602.7872268907636,3594.6715000000104,3594.6715000000054
277,3594.6715000000104,3594.6715000000054,3615.4995000000026
278,3594.6715000000054,3615.4995000000026,3612.451500000005
279,3615.4995000000026,3612.451500000005,3620.643000000001
280,3612.451500000005,3620.643000000001,3656.330000000002
281,3620.643000000001,3656.330000000002,4162.171000000007
282,3656.330000000002,4162.171000000007,4187.253500000003
283,4162.171000000007,4187.253500000003,4223.829499999999
284,4187.253500000003,4223.829499999999,4233.545000000002
285,4223.829499999999,4233.545000000002,4300.156500000002
286,4233.545000000002,4300.156500000002,4446.460499999999
287,4300.156500000002,4446.460499999999,3216.9100000000008
288,4446.460499999999,3216.9100000000008,1740.0905000000032
289,3216.9100000000008,1740.0905000000032,1706.8800000000026
290,1740.0905000000032,1706.8800000000026,1706.880000000002
291,1706.8800000000026,1706.880000000002,720.56625
292,1706.880000000002,720.56625,729.9959999999999
293,720.56625,729.9959999999999,731.52
294,729.9959999999999,731.52,731.5199999999987
295,731.52,731.5199999999987,731.5199999999998
296,731.5199999999987,731.5199999999998,731.52
297,731.5199999999998,731.52,731.519999999999
298,731.52,731.519999999999,2363.26947368421
299,731.519999999999,2363.26947368421,2733.865500000005
300,2363.26947368421,2733.865500000005,2741.4854999999993
301,2733.865500000005,2741.4854999999993,2716.46315789474
302,2741.4854999999993,2716.46315789474,2728.0235000000016
303,2716.46315789474,2728.0235000000016,2738.881999999995
304,2728.0235000000016,2738.881999999995,2780.7236974789944
305,2738.881999999995,2780.7236974789944,2734.6909999999993
306,2780.7236974789944,2734.6909999999993,2878.581999999997
307,2734.6909999999993,2878.581999999997,2740.977500000003
308,2878.581999999997,2740.977500000003,2716.7204999999985
309,2740.977500000003,2716.7204999999985,2569.9085000000005
310,2716.7204999999985,2569.9085000000005,2611.183499999999
311,2569.9085000000005,2611.183499999999,2603.8810000000017
312,2611.183499999999,2603.8810000000017,2604.770000000001
313,2603.8810000000017,2604.770000000001,2605.0874999999996
314,2604.770000000001,2605.0874999999996,2460.879
315,2605.0874999999996,2460.879,1916.718151260504
316,2460.879,1916.718151260504,1371.2825
317,1916.718151260504,1371.2825,833.3104999999989
318,1371.2825,833.3104999999989,491.68049999999977
319,833.3104999999989,491.68049999999977,154.7494999999997
320,491.68049999999977,154.7494999999997,114.29999999999978
321,154.7494999999997,114.29999999999978,114.29999999999978
322,114.29999999999978,114.29999999999978,114.30000000000001
323,518.16,518.1600000000016,518.1600000000016
324,518.1600000000016,518.1600000000016,539.7843243243242
325,518.1600000000016,539.7843243243242,563.4354999999989
326,539.7843243243242,563.4354999999989,572.2620000000001
327,563.4354999999989,572.2620000000001,603.5675000000009
328,572.2620000000001,603.5675000000009,590.9309999999998
329,603.5675000000009,590.9309999999998,586.7399999999998
330,590.9309999999998,586.7399999999998,586.7400000000001
331,586.7399999999998,586.7400000000001,1529.2952542372884
332,586.7400000000001,1529.2952542372884,2555.367
333,1529.2952542372884,2555.367,3967.9245
334,2555.367,3967.9245,5328.221500000001
335,3967.9245,5328.221500000001,5897.8165000000035
336,5328.221500000001,5897.8165000000035,5898.392268907566
337,5897.8165000000035,5898.392268907566,5900.420000000002
338,5898.392268907566,5900.420000000002,5904.357
339,5900.420000000002,5904.357,5905.5
340,5904.357,5905.5,5905.4365
341,5905.5,5905.4365,5905.5
342,5905.4365,5905.5,5905.5635
343,5905.5,5905.5635,5909.690999999998
344,5905.5635,5909.690999999998,5604.319499999995
345,5909.690999999998,5604.319499999995,5051.996499999997
346,5604.319499999995,5051.996499999997,4739.385999999988
347,5051.996499999997,4739.385999999988,4259.580000000005
348,4739.385999999988,4259.580000000005,4259.580000000005
349,4259.580000000005,4259.580000000005,4259.579999999997
350,4259.580000000005,4259.579999999997,5784.4944000000005
351,4259.579999999997,5784.4944000000005,6368.922999999997
352,5784.4944000000005,6368.922999999997,7413.942500000001
353,6368.922999999997,7413.942500000001,8310.3085
354,7413.942500000001,8310.3085,9082.8495
355,8310.3085,9082.8495,9717.785999999982
356,9082.8495,9717.785999999982,9977.818500000003
357,9717.785999999982,9977.818500000003,10419.334
358,9977.818500000003,10419.334,10842.815499999986
359,10419.334,10842.815499999986,10965.180000000006
360,10842.815499999986,10965.180000000006,10965.180000000006
361,10965.180000000006,10965.180000000006,10965.179999999998
362,10965.180000000006,10965.179999999998,11121.310624999978
363,10965.179999999998,11121.310624999978,11125.390499999978
364,11121.310624999978,11125.390499999978,11132.692999999996
365,11125.390499999978,11132.692999999996,11138.85249999998
366,11132.692999999996,11138.85249999998,11138.471499999989
367,11138.85249999998,11138.471499999989,11148.060000000032
368,11138.471499999989,11148.060000000032,11148.060000000032
369,11148.060000000032,11148.060000000032,11148.06
370,11148.060000000032,11148.06,11178.540000000005
371,11148.06,11178.540000000005,11182.222999999993
372,11178.540000000005,11182.222999999993,11190.478000000012
373,11182.222999999993,11190.478000000012,11194.415000000012
374,11190.478000000012,11194.415000000012,11204.892500000014
375,11194.415000000012,11204.892500000014,11217.021000000002
376,11204.892500000014,11217.021000000002,11227.752499999979
377,11217.021000000002,11227.752499999979,11233.276999999998
378,11227.752499999979,11233.276999999998,11240.833500000019
379,11233.276999999998,11240.833500000019,11246.421500000015
380,11240.833500000019,11246.421500000015,11256.010000000011
381,11246.421500000015,11256.010000000011,11262.423500000014
382,11256.010000000011,11262.423500000014,11270.678500000009
383,11262.423500000014,11270.678500000009,11286.236000000004
384,11270.678500000009,11286.236000000004,11294.998999999983
385,11286.236000000004,11294.998999999983,11305.159000000005
386,11294.998999999983,11305.159000000005,11317.858999999999
387,11305.159000000005,11317.858999999999,11329.796999999968
388,11317.858999999999,11329.796999999968,11338.560000000005
389,11329.796999999968,11338.560000000005,11345.672000000002
390,11338.560000000005,11345.672000000002,11351.577500000025
391,11345.672000000002,11351.577500000025,11363.198000000022
392,11351.577500000025,11363.198000000022,11370.576806722689
393,11363.198000000022,11370.576806722689,11385.804
394,11370.576806722689,11385.804,11407.838500000009
395,11385.804,11407.838500000009,11415.2045
396,11407.838500000009,11415.2045,11430.444500000025
397,11415.2045,11430.444500000025,11441.811000000012
398,11430.444500000025,11441.811000000012,11449.685000000018
399,11441.811000000012,11449.685000000018,11452.923499999997
400,11449.685000000018,11452.923499999997,11443.906500000014
401,11452.923499999997,11443.906500000014,11433.809999999998
402,11443.906500000014,11433.809999999998,11429.9365
403,11433.809999999998,11429.9365,11430.0
404,11429.9365,11430.0,11437.048500000024
405,11430.0,11437.048500000024,11437.620000000024
406,11437.048500000024,11437.620000000024,11447.081500000018
407,11437.620000000024,11447.081500000018,11455.907999999989
408,11447.081500000018,11455.907999999989,11463.0835
409,11455.907999999989,11463.0835,11451.272499999995
410,11463.0835,11451.272499999995,11430.63499999998
411,11451.272499999995,11430.63499999998,11414.760000000007
412,11430.63499999998,11414.760000000007,11414.760000000007
413,11414.760000000007,11414.760000000007,11414.760000000006
414,11414.760000000007,11414.760000000006,11666.21999999998
415,11414.760000000006,11666.21999999998,11657.266500000009
416,11666.21999999998,11657.266500000009,11648.566999999994
417,11657.266500000009,11648.566999999994,11642.534500000003
418,11648.566999999994,11642.534500000003,11624.1195
419,11642.534500000003,11624.1195,11625.389499999997
420,11624.1195,11625.389499999997,11613.895999999975
421,11625.389499999997,11613.895999999975,11561.635500000011
422,11613.895999999975,11561.635500000011,11215.179500000004
423,11561.635500000011,11215.179500000004,10932.223499999982
424,11215.179500000004,10932.223499999982,10919.015499999985
425,10932.223499999982,10919.015499999985,10904.41050000001
426,10919.015499999985,10904.41050000001,10894.821999999984
427,10904.41050000001,10894.821999999984,10884.281000000012
428,10894.821999999984,10884.281000000012,10876.279999999992
429,10884.281000000012,10876.279999999992,10865.866000000018
430,10876.279999999992,10865.866000000018,10860.805210084034
431,10865.866000000018,10860.805210084034,10852.403999999982
432,10860.805210084034,10852.403999999982,10850.879999999981
433,10852.403999999982,10850.879999999981,10850.879999999981
434,10850.879999999981,10850.879999999981,10850.879999999981
435,10850.879999999981,10850.879999999981,10850.880000000003
436,10850.879999999981,10850.880000000003,10774.68
437,10850.880000000003,10774.68,10773.346500000023
438,10774.68,10773.346500000023,10767.18700000003
439,10773.346500000023,10767.18700000003,10761.281499999966
440,10767.18700000003,10761.281499999966,10759.439999999968
441,10761.281499999966,10759.439999999968,10759.439999999968
442,10759.439999999968,10759.439999999968,10759.44
443,10759.439999999968,10759.44,4557.712500000001
444,10759.44,4557.712500000001,4129.912999999997
445,4557.712500000001,4129.912999999997,3746.1825
446,4129.912999999997,3746.1825,3013.4559999999988
447,3746.1825,3013.4559999999988,2570.181176470591
448,3013.4559999999988,2570.181176470591,2212.1495
449,2570.181176470591,2212.1495,1651.3809999999987
450,2212.1495,1651.3809999999987,1353.312
451,279.56655737704926,392.2394999999998,386.52450000000056
452,392.2394999999998,386.52450000000056,385.00049999999993
453,386.52450000000056,385.00049999999993,379.98400000000026
454,385.00049999999993,379.98400000000026,377.6979999999995
455,379.98400000000026,377.6979999999995,268.1727731092439
456,377.6979999999995,268.1727731092439,213.99500000000023
457,268.1727731092439,213.99500000000023,52.133499999999984
458,213.99500000000023,52.133499999999984,0.0
459,52.133499999999984,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,569.8066666666667
462,0.0,569.8066666666667,632.2695000000007
463,569.8066666666667,632.2695000000007,573.7224999999988
464,632.2695000000007,573.7224999999988,517.8425000000003
465,573.7224999999988,517.8425000000003,597.2175000000001
466,517.8425000000003,597.2175000000001,565.9754999999994
467,597.2175000000001,565.9754999999994,572.6429999999997
468,565.9754999999994,572.6429999999997,525.7799999999993
469,572.6429999999997,525.7799999999993,525.7799999999993
470,525.7799999999993,525.7799999999993,543.3059999999999
471,525.7799999999993,543.3059999999999,684.0855000000013
472,543.3059999999999,684.0855000000013,685.8000000000015
473,684.0855000000013,685.8000000000015,685.8000000000014
474,552.3819642857137,509.65099999999967,530.796499999999
475,509.65099999999967,530.796499999999,544.957
476,530.796499999999,544.957,544.3854999999983
477,544.957,544.3854999999983,533.5904999999997
478,544.3854999999983,533.5904999999997,274.0024999999999
479,533.5904999999997,274.0024999999999,546.7349999999991
480,274.0024999999999,546.7349999999991,545.1474999999992
481,546.7349999999991,545.1474999999992,522.6685000000006
482,545.1474999999992,522.6685000000006,532.3839999999998
483,522.6685000000006,532.3839999999998,532.2570000000002
484,532.3839999999998,532.2570000000002,342.96350000000007
485,532.2570000000002,342.96350000000007,326.4534999999999
486,342.96350000000007,326.4534999999999,247.2054999999999
487,326.4534999999999,247.2054999999999,76.89849999999997
488,247.2054999999999,76.89849999999997,76.19999999999996
489,76.89849999999997,76.19999999999996,76.19999999999989
490,76.19999999999996,76.19999999999989,259.08
491,76.19999999999989,259.08,438.0864999999996
492,259.08,438.0864999999996,205.8670000000001
493,438.0864999999996,205.8670000000001,114.29999999999978
494,205.8670000000001,114.29999999999978,114.29999999999978
495,114.29999999999978,114.29999999999978,114.3000000000001
496,2461.9585000000034,2464.4350000000036,2470.0163157894763
497,2464.4350000000036,2470.0163157894763,2468.8800000000033
498,2470.0163157894763,2468.8800000000033,2468.8800000000033
499,2468.8800000000033,2468.8800000000033,2468.8800000000033
500,2468.8800000000033,2468.8800000000033,2468.8800000000033
501,2468.8800000000033,2468.8800000000033,2468.8800000000006
502,2468.8800000000033,2468.8800000000006,2477.6545454545444
503,2468.8800000000006,2477.6545454545444,2492.5019999999986
504,2477.6545454545444,2492.5019999999986,2483.611999999998
505,2492.5019999999986,2483.611999999998,2481.0720000000024
506,2483.611999999998,2481.0720000000024,2485.897999999999
507,2481.0720000000024,2485.897999999999,2479.8020000000024
508,2485.897999999999,2479.8020000000024,2493.7719999999945
509,2479.8020000000024,2493.7719999999945,2514.6000000000004
510,2493.7719999999945,2514.6000000000004,2514.6000000000004
511,2514.6000000000004,2514.6000000000004,2514.600000000004
512,2813.770810810815,2805.4934999999978,2809.938499999999
513,2805.4934999999978,2809.938499999999,2813.3040000000005
514,2809.938499999999,2813.3040000000005,2807.4619999999977
515,2813.3040000000005,2807.4619999999977,2803.6519999999978
516,2807.4619999999977,2803.6519999999978,2804.9219999999964
517,2803.6519999999978,2804.9219999999964,2805.639611650486
518,2804.9219999999964,2805.639611650486,2806.0649999999973
519,2805.639611650486,2806.0649999999973,2805.048999999997
520,2806.0649999999973,2805.048999999997,2809.430500000002
521,2805.048999999997,2809.430500000002,2811.4625000000033
522,2809.430500000002,2811.4625000000033,2811.018000000004
523,2811.4625000000033,2811.018000000004,2812.0340000000037
524,2811.018000000004,2812.0340000000037,2817.558500000004
525,2812.0340000000037,2817.558500000004,2821.432000000002
526,2817.558500000004,2821.432000000002,2817.6220000000017
527,2821.432000000002,2817.6220000000017,2819.4000000000024
528,2817.6220000000017,2819.4000000000024,2822.7655
529,2819.4000000000024,2822.7655,2823.146500000002
530,2822.7655,2823.146500000002,2825.7500000000023
531,2823.146500000002,2825.7500000000023,2708.8464999999983
532,2825.7500000000023,2708.8464999999983,2393.0609999999997
533,2708.8464999999983,2393.0609999999997,2187.8925000000027
534,2393.0609999999997,2187.8925000000027,2186.559000000002
535,2187.8925000000027,2186.559000000002,2054.097999999999
536,2186.559000000002,2054.097999999999,1867.4079999999965
537,2054.097999999999,1867.4079999999965,1313.835483870967
538,1867.4079999999965,1313.835483870967,1249.6482500000004
539,1313.835483870967,1249.6482500000004,1243.4569999999987
540,1249.6482500000004,1243.4569999999987,1243.7109999999977
