,window,mean_geoaltitude
430,"Row(start=datetime.datetime(2022, 2, 24, 12, 42), end=datetime.datetime(2022, 2, 24, 12, 44))",1356.4869999999976
431,"Row(start=datetime.datetime(2022, 2, 24, 12, 44), end=datetime.datetime(2022, 2, 24, 12, 46))",1356.4234999999978
432,"Row(start=datetime.datetime(2022, 2, 24, 12, 46), end=datetime.datetime(2022, 2, 24, 12, 48))",1281.8744999999976
433,"Row(start=datetime.datetime(2022, 2, 24, 12, 48), end=datetime.datetime(2022, 2, 24, 12, 50))",988.1870000000004
434,"Row(start=datetime.datetime(2022, 2, 24, 12, 50), end=datetime.datetime(2022, 2, 24, 12, 52))",527.0389565217387
435,"Row(start=datetime.datetime(2022, 2, 24, 12, 52), end=datetime.datetime(2022, 2, 24, 12, 54))",260.34999999999974
436,"Row(start=datetime.datetime(2022, 2, 24, 12, 54), end=datetime.datetime(2022, 2, 24, 12, 56))",43.37050000000003
437,"Row(start=datetime.datetime(2022, 2, 24, 12, 56), end=datetime.datetime(2022, 2, 24, 12, 58))",-7.620000000000003
438,"Row(start=datetime.datetime(2022, 2, 24, 12, 58), end=datetime.datetime(2022, 2, 24, 13, 0))",-7.620000000000003
439,"Row(start=datetime.datetime(2022, 2, 24, 13, 6), end=datetime.datetime(2022, 2, 24, 13, 8))",131.44500000000008
440,"Row(start=datetime.datetime(2022, 2, 24, 13, 8), end=datetime.datetime(2022, 2, 24, 13, 10))",432.30799999999994
441,"Row(start=datetime.datetime(2022, 2, 24, 13, 10), end=datetime.datetime(2022, 2, 24, 13, 12))",849.2490000000008
442,"Row(start=datetime.datetime(2022, 2, 24, 13, 12), end=datetime.datetime(2022, 2, 24, 13, 14))",1231.518999999999
443,"Row(start=datetime.datetime(2022, 2, 24, 13, 14), end=datetime.datetime(2022, 2, 24, 13, 16))",1558.036
444,"Row(start=datetime.datetime(2022, 2, 24, 13, 16), end=datetime.datetime(2022, 2, 24, 13, 18))",1668.525999999999
445,"Row(start=datetime.datetime(2022, 2, 24, 13, 18), end=datetime.datetime(2022, 2, 24, 13, 20))",1663.0014999999994
446,"Row(start=datetime.datetime(2022, 2, 24, 13, 20), end=datetime.datetime(2022, 2, 24, 13, 22))",1655.5720000000013
447,"Row(start=datetime.datetime(2022, 2, 24, 13, 22), end=datetime.datetime(2022, 2, 24, 13, 24))",1638.2364999999977
448,"Row(start=datetime.datetime(2022, 2, 24, 13, 24), end=datetime.datetime(2022, 2, 24, 13, 26))",1604.1370000000013
449,"Row(start=datetime.datetime(2022, 2, 24, 13, 26), end=datetime.datetime(2022, 2, 24, 13, 28))",1597.2154999999993
450,"Row(start=datetime.datetime(2022, 2, 24, 13, 28), end=datetime.datetime(2022, 2, 24, 13, 30))",1658.6200000000047
451,"Row(start=datetime.datetime(2022, 2, 24, 13, 30), end=datetime.datetime(2022, 2, 24, 13, 32))",1688.3379999999997
452,"Row(start=datetime.datetime(2022, 2, 24, 13, 32), end=datetime.datetime(2022, 2, 24, 13, 34))",1647.8884999999975
453,"Row(start=datetime.datetime(2022, 2, 24, 13, 34), end=datetime.datetime(2022, 2, 24, 13, 36))",1630.6164999999955
454,"Row(start=datetime.datetime(2022, 2, 24, 13, 36), end=datetime.datetime(2022, 2, 24, 13, 38))",1630.0449999999955
455,"Row(start=datetime.datetime(2022, 2, 24, 13, 38), end=datetime.datetime(2022, 2, 24, 13, 40))",1630.5529999999956
456,"Row(start=datetime.datetime(2022, 2, 24, 13, 40), end=datetime.datetime(2022, 2, 24, 13, 42))",1637.2204999999974
457,"Row(start=datetime.datetime(2022, 2, 24, 13, 42), end=datetime.datetime(2022, 2, 24, 13, 44))",1682.2420000000034
458,"Row(start=datetime.datetime(2022, 2, 24, 13, 44), end=datetime.datetime(2022, 2, 24, 13, 46))",1508.5695000000003
459,"Row(start=datetime.datetime(2022, 2, 24, 13, 46), end=datetime.datetime(2022, 2, 24, 13, 48))",1057.7195
460,"Row(start=datetime.datetime(2022, 2, 24, 13, 48), end=datetime.datetime(2022, 2, 24, 13, 50))",952.373
461,"Row(start=datetime.datetime(2022, 2, 24, 13, 50), end=datetime.datetime(2022, 2, 24, 13, 52))",952.5000000000001
462,"Row(start=datetime.datetime(2022, 2, 24, 13, 52), end=datetime.datetime(2022, 2, 24, 13, 54))",952.5000000000002
463,"Row(start=datetime.datetime(2022, 2, 24, 16, 14), end=datetime.datetime(2022, 2, 24, 16, 16))",1498.820869565218
464,"Row(start=datetime.datetime(2022, 2, 24, 16, 16), end=datetime.datetime(2022, 2, 24, 16, 18))",3326.2570000000005
465,"Row(start=datetime.datetime(2022, 2, 24, 16, 18), end=datetime.datetime(2022, 2, 24, 16, 20))",4716.399000000001
466,"Row(start=datetime.datetime(2022, 2, 24, 16, 20), end=datetime.datetime(2022, 2, 24, 16, 22))",5686.932999999998
467,"Row(start=datetime.datetime(2022, 2, 24, 16, 22), end=datetime.datetime(2022, 2, 24, 16, 24))",7062.914499999983
468,"Row(start=datetime.datetime(2022, 2, 24, 16, 24), end=datetime.datetime(2022, 2, 24, 16, 26))",7711.694000000003
469,"Row(start=datetime.datetime(2022, 2, 24, 16, 26), end=datetime.datetime(2022, 2, 24, 16, 28))",8817.038499999986
470,"Row(start=datetime.datetime(2022, 2, 24, 16, 28), end=datetime.datetime(2022, 2, 24, 16, 30))",9029.69999999998
471,"Row(start=datetime.datetime(2022, 2, 24, 16, 30), end=datetime.datetime(2022, 2, 24, 16, 32))",9041.574499999977
472,"Row(start=datetime.datetime(2022, 2, 24, 16, 32), end=datetime.datetime(2022, 2, 24, 16, 34))",9051.290000000025
473,"Row(start=datetime.datetime(2022, 2, 24, 16, 34), end=datetime.datetime(2022, 2, 24, 16, 36))",8982.900500000002
474,"Row(start=datetime.datetime(2022, 2, 24, 16, 36), end=datetime.datetime(2022, 2, 24, 16, 38))",8529.637499999979
475,"Row(start=datetime.datetime(2022, 2, 24, 16, 38), end=datetime.datetime(2022, 2, 24, 16, 40))",8115.1095
476,"Row(start=datetime.datetime(2022, 2, 24, 16, 40), end=datetime.datetime(2022, 2, 24, 16, 42))",7496.175000000001
477,"Row(start=datetime.datetime(2022, 2, 24, 16, 42), end=datetime.datetime(2022, 2, 24, 16, 44))",6878.701000000005
478,"Row(start=datetime.datetime(2022, 2, 24, 16, 44), end=datetime.datetime(2022, 2, 24, 16, 46))",6590.91900000001
479,"Row(start=datetime.datetime(2022, 2, 24, 16, 46), end=datetime.datetime(2022, 2, 24, 16, 48))",6456.235499999997
480,"Row(start=datetime.datetime(2022, 2, 24, 16, 48), end=datetime.datetime(2022, 2, 24, 16, 50))",5869.304999999999
481,"Row(start=datetime.datetime(2022, 2, 24, 16, 50), end=datetime.datetime(2022, 2, 24, 16, 52))",5248.338499999997
482,"Row(start=datetime.datetime(2022, 2, 24, 16, 52), end=datetime.datetime(2022, 2, 24, 16, 54))",4621.720500000002
483,"Row(start=datetime.datetime(2022, 2, 24, 16, 54), end=datetime.datetime(2022, 2, 24, 16, 56))",4031.1705
484,"Row(start=datetime.datetime(2022, 2, 24, 16, 56), end=datetime.datetime(2022, 2, 24, 16, 58))",3164.7765000000018
485,"Row(start=datetime.datetime(2022, 2, 24, 16, 58), end=datetime.datetime(2022, 2, 24, 17, 0))",2419.159500000001
486,"Row(start=datetime.datetime(2022, 2, 24, 17, 0), end=datetime.datetime(2022, 2, 24, 17, 2))",1439.984615384615
487,"Row(start=datetime.datetime(2022, 2, 24, 17, 2), end=datetime.datetime(2022, 2, 24, 17, 4))",725.1064999999995
488,"Row(start=datetime.datetime(2022, 2, 24, 17, 4), end=datetime.datetime(2022, 2, 24, 17, 6))",515.0484999999987
489,"Row(start=datetime.datetime(2022, 2, 24, 17, 6), end=datetime.datetime(2022, 2, 24, 17, 8))",502.91999999999877
490,"Row(start=datetime.datetime(2022, 2, 24, 17, 8), end=datetime.datetime(2022, 2, 24, 17, 10))",502.91999999999894
491,"Row(start=datetime.datetime(2022, 2, 24, 18, 8), end=datetime.datetime(2022, 2, 24, 18, 10))",3782.853749999998
492,"Row(start=datetime.datetime(2022, 2, 24, 18, 10), end=datetime.datetime(2022, 2, 24, 18, 12))",5072.5070000000005
493,"Row(start=datetime.datetime(2022, 2, 24, 18, 12), end=datetime.datetime(2022, 2, 24, 18, 14))",6633.654500000001
494,"Row(start=datetime.datetime(2022, 2, 24, 18, 14), end=datetime.datetime(2022, 2, 24, 18, 16))",7890.192500000001
495,"Row(start=datetime.datetime(2022, 2, 24, 18, 16), end=datetime.datetime(2022, 2, 24, 18, 18))",8991.219000000001
496,"Row(start=datetime.datetime(2022, 2, 24, 18, 18), end=datetime.datetime(2022, 2, 24, 18, 20))",9493.694500000007
497,"Row(start=datetime.datetime(2022, 2, 24, 18, 20), end=datetime.datetime(2022, 2, 24, 18, 22))",9511.792000000014
498,"Row(start=datetime.datetime(2022, 2, 24, 18, 22), end=datetime.datetime(2022, 2, 24, 18, 24))",9955.148999999998
499,"Row(start=datetime.datetime(2022, 2, 24, 18, 24), end=datetime.datetime(2022, 2, 24, 18, 26))",9881.362000000001
500,"Row(start=datetime.datetime(2022, 2, 24, 18, 26), end=datetime.datetime(2022, 2, 24, 18, 28))",9117.584000000006
501,"Row(start=datetime.datetime(2022, 2, 24, 18, 28), end=datetime.datetime(2022, 2, 24, 18, 30))",8893.556000000013
502,"Row(start=datetime.datetime(2022, 2, 24, 18, 30), end=datetime.datetime(2022, 2, 24, 18, 32))",8900.160000000009
503,"Row(start=datetime.datetime(2022, 2, 24, 18, 32), end=datetime.datetime(2022, 2, 24, 18, 34))",8904.605000000014
504,"Row(start=datetime.datetime(2022, 2, 24, 18, 34), end=datetime.datetime(2022, 2, 24, 18, 36))",8910.383500000016
505,"Row(start=datetime.datetime(2022, 2, 24, 18, 36), end=datetime.datetime(2022, 2, 24, 18, 38))",8915.400000000014
506,"Row(start=datetime.datetime(2022, 2, 24, 18, 38), end=datetime.datetime(2022, 2, 24, 18, 40))",8918.448000000013
507,"Row(start=datetime.datetime(2022, 2, 24, 18, 40), end=datetime.datetime(2022, 2, 24, 18, 42))",8864.409500000009
508,"Row(start=datetime.datetime(2022, 2, 24, 18, 42), end=datetime.datetime(2022, 2, 24, 18, 44))",8479.916999999976
509,"Row(start=datetime.datetime(2022, 2, 24, 18, 44), end=datetime.datetime(2022, 2, 24, 18, 46))",8282.939999999975
510,"Row(start=datetime.datetime(2022, 2, 24, 18, 46), end=datetime.datetime(2022, 2, 24, 18, 48))",8282.939999999975
511,"Row(start=datetime.datetime(2022, 2, 24, 18, 48), end=datetime.datetime(2022, 2, 24, 18, 50))",8282.94
512,"Row(start=datetime.datetime(2022, 2, 24, 18, 50), end=datetime.datetime(2022, 2, 24, 18, 52))",1978.2905454545441
513,"Row(start=datetime.datetime(2022, 2, 24, 18, 52), end=datetime.datetime(2022, 2, 24, 18, 54))",1973.5799999999952
514,"Row(start=datetime.datetime(2022, 2, 24, 18, 54), end=datetime.datetime(2022, 2, 24, 18, 56))",1973.5799999999952
515,"Row(start=datetime.datetime(2022, 2, 24, 18, 56), end=datetime.datetime(2022, 2, 24, 18, 58))",1973.5800000000013
516,"Row(start=datetime.datetime(2022, 2, 24, 20, 0), end=datetime.datetime(2022, 2, 24, 20, 2))",2196.12482142857
517,"Row(start=datetime.datetime(2022, 2, 24, 20, 2), end=datetime.datetime(2022, 2, 24, 20, 4))",2128.837499999997
518,"Row(start=datetime.datetime(2022, 2, 24, 20, 4), end=datetime.datetime(2022, 2, 24, 20, 6))",2043.6839999999995
519,"Row(start=datetime.datetime(2022, 2, 24, 20, 6), end=datetime.datetime(2022, 2, 24, 20, 8))",1628.1400000000003
520,"Row(start=datetime.datetime(2022, 2, 24, 20, 8), end=datetime.datetime(2022, 2, 24, 20, 10))",1392.0469999999973
521,"Row(start=datetime.datetime(2022, 2, 24, 20, 10), end=datetime.datetime(2022, 2, 24, 20, 12))",1386.8399999999972
522,"Row(start=datetime.datetime(2022, 2, 24, 20, 12), end=datetime.datetime(2022, 2, 24, 20, 14))",1386.8399999999974
523,"Row(start=datetime.datetime(2022, 2, 24, 20, 44), end=datetime.datetime(2022, 2, 24, 20, 46))",1593.0716129032244
524,"Row(start=datetime.datetime(2022, 2, 24, 20, 46), end=datetime.datetime(2022, 2, 24, 20, 48))",1723.580499999999
525,"Row(start=datetime.datetime(2022, 2, 24, 20, 48), end=datetime.datetime(2022, 2, 24, 20, 50))",1838.3250000000012
526,"Row(start=datetime.datetime(2022, 2, 24, 20, 50), end=datetime.datetime(2022, 2, 24, 20, 52))",1923.034
527,"Row(start=datetime.datetime(2022, 2, 24, 20, 52), end=datetime.datetime(2022, 2, 24, 20, 54))",1934.9085000000016
528,"Row(start=datetime.datetime(2022, 2, 24, 20, 54), end=datetime.datetime(2022, 2, 24, 20, 56))",1916.718151260507
529,"Row(start=datetime.datetime(2022, 2, 24, 20, 56), end=datetime.datetime(2022, 2, 24, 20, 58))",1882.1400000000058
530,"Row(start=datetime.datetime(2022, 2, 24, 20, 58), end=datetime.datetime(2022, 2, 24, 21, 0))",1882.1400000000058
531,"Row(start=datetime.datetime(2022, 2, 26, 7, 44), end=datetime.datetime(2022, 2, 26, 7, 46))",320.04000000000036
532,"Row(start=datetime.datetime(2022, 2, 26, 7, 46), end=datetime.datetime(2022, 2, 26, 7, 48))",388.22923076923144
533,"Row(start=datetime.datetime(2022, 2, 26, 7, 48), end=datetime.datetime(2022, 2, 26, 7, 50))",386.1683478260864
534,"Row(start=datetime.datetime(2022, 2, 26, 7, 50), end=datetime.datetime(2022, 2, 26, 7, 52))",373.3799999999995
535,"Row(start=datetime.datetime(2022, 2, 26, 7, 52), end=datetime.datetime(2022, 2, 26, 7, 54))",373.3799999999995
536,"Row(start=datetime.datetime(2022, 2, 26, 7, 54), end=datetime.datetime(2022, 2, 26, 7, 56))",373.3799999999997
537,"Row(start=datetime.datetime(2022, 2, 26, 9, 52), end=datetime.datetime(2022, 2, 26, 9, 54))",392.0066666666667
538,"Row(start=datetime.datetime(2022, 2, 26, 9, 54), end=datetime.datetime(2022, 2, 26, 9, 56))",592.5185
539,"Row(start=datetime.datetime(2022, 2, 26, 9, 56), end=datetime.datetime(2022, 2, 26, 9, 58))",913.5745000000004
540,"Row(start=datetime.datetime(2022, 2, 26, 9, 58), end=datetime.datetime(2022, 2, 26, 10, 0))",1039.0504999999991
541,"Row(start=datetime.datetime(2022, 2, 26, 10, 0), end=datetime.datetime(2022, 2, 26, 10, 2))",1069.9376470588234
542,"Row(start=datetime.datetime(2022, 2, 26, 10, 2), end=datetime.datetime(2022, 2, 26, 10, 4))",1064.767999999999
543,"Row(start=datetime.datetime(2022, 2, 26, 10, 4), end=datetime.datetime(2022, 2, 26, 10, 6))",1048.5755000000001
544,"Row(start=datetime.datetime(2022, 2, 26, 10, 6), end=datetime.datetime(2022, 2, 26, 10, 8))",1039.6220000000008
545,"Row(start=datetime.datetime(2022, 2, 26, 10, 8), end=datetime.datetime(2022, 2, 26, 10, 10))",1038.9870000000017
546,"Row(start=datetime.datetime(2022, 2, 26, 10, 10), end=datetime.datetime(2022, 2, 26, 10, 12))",1039.3045000000013
547,"Row(start=datetime.datetime(2022, 2, 26, 10, 12), end=datetime.datetime(2022, 2, 26, 10, 14))",1020.0005000000006
548,"Row(start=datetime.datetime(2022, 2, 26, 10, 14), end=datetime.datetime(2022, 2, 26, 10, 16))",957.5800000000002
549,"Row(start=datetime.datetime(2022, 2, 26, 10, 16), end=datetime.datetime(2022, 2, 26, 10, 18))",849.6935000000007
550,"Row(start=datetime.datetime(2022, 2, 26, 10, 18), end=datetime.datetime(2022, 2, 26, 10, 20))",757.5550000000002
551,"Row(start=datetime.datetime(2022, 2, 26, 10, 20), end=datetime.datetime(2022, 2, 26, 10, 22))",669.9250000000001
552,"Row(start=datetime.datetime(2022, 2, 26, 10, 22), end=datetime.datetime(2022, 2, 26, 10, 24))",504.1265000000001
553,"Row(start=datetime.datetime(2022, 2, 26, 10, 24), end=datetime.datetime(2022, 2, 26, 10, 26))",373.3799999999995
554,"Row(start=datetime.datetime(2022, 2, 26, 10, 26), end=datetime.datetime(2022, 2, 26, 10, 28))",373.3799999999995
555,"Row(start=datetime.datetime(2022, 2, 26, 10, 28), end=datetime.datetime(2022, 2, 26, 10, 30))",373.38
556,"Row(start=datetime.datetime(2022, 2, 26, 13, 8), end=datetime.datetime(2022, 2, 26, 13, 10))",639.9388888888896
557,"Row(start=datetime.datetime(2022, 2, 26, 13, 10), end=datetime.datetime(2022, 2, 26, 13, 12))",997.7119999999996
558,"Row(start=datetime.datetime(2022, 2, 26, 13, 12), end=datetime.datetime(2022, 2, 26, 13, 14))",1363.1028776978405
559,"Row(start=datetime.datetime(2022, 2, 26, 13, 14), end=datetime.datetime(2022, 2, 26, 13, 16))",2064.3849999999948
560,"Row(start=datetime.datetime(2022, 2, 26, 13, 16), end=datetime.datetime(2022, 2, 26, 13, 18))",2395.728000000005
561,"Row(start=datetime.datetime(2022, 2, 26, 13, 18), end=datetime.datetime(2022, 2, 26, 13, 20))",2400.3317499999957
562,"Row(start=datetime.datetime(2022, 2, 26, 14, 0), end=datetime.datetime(2022, 2, 26, 14, 2))",3520.440000000002
563,"Row(start=datetime.datetime(2022, 2, 26, 14, 2), end=datetime.datetime(2022, 2, 26, 14, 4))",3520.3765000000017
564,"Row(start=datetime.datetime(2022, 2, 26, 14, 4), end=datetime.datetime(2022, 2, 26, 14, 6))",3520.249500000002
565,"Row(start=datetime.datetime(2022, 2, 26, 14, 6), end=datetime.datetime(2022, 2, 26, 14, 8))",3520.440000000002
566,"Row(start=datetime.datetime(2022, 2, 26, 14, 8), end=datetime.datetime(2022, 2, 26, 14, 10))",3520.3765000000017
567,"Row(start=datetime.datetime(2022, 2, 26, 14, 10), end=datetime.datetime(2022, 2, 26, 14, 12))",2552.270153846156
568,"Row(start=datetime.datetime(2022, 2, 26, 14, 12), end=datetime.datetime(2022, 2, 26, 14, 14))",2278.380000000002
569,"Row(start=datetime.datetime(2022, 2, 26, 14, 14), end=datetime.datetime(2022, 2, 26, 14, 16))",2278.380000000002
570,"Row(start=datetime.datetime(2022, 2, 26, 14, 16), end=datetime.datetime(2022, 2, 26, 14, 18))",1601.429032258067
571,"Row(start=datetime.datetime(2022, 2, 26, 14, 18), end=datetime.datetime(2022, 2, 26, 14, 20))",1080.8969999999995
572,"Row(start=datetime.datetime(2022, 2, 26, 14, 20), end=datetime.datetime(2022, 2, 26, 14, 22))",1074.4199999999985
573,"Row(start=datetime.datetime(2022, 2, 26, 14, 22), end=datetime.datetime(2022, 2, 26, 14, 24))",1074.4199999999985
574,"Row(start=datetime.datetime(2022, 2, 26, 14, 24), end=datetime.datetime(2022, 2, 26, 14, 26))",1074.4199999999985
575,"Row(start=datetime.datetime(2022, 2, 26, 14, 26), end=datetime.datetime(2022, 2, 26, 14, 28))",1074.4199999999987
576,"Row(start=datetime.datetime(2022, 2, 26, 14, 48), end=datetime.datetime(2022, 2, 26, 14, 50))",3528.0600000000004
577,"Row(start=datetime.datetime(2022, 2, 26, 14, 50), end=datetime.datetime(2022, 2, 26, 14, 52))",3550.157999999997
578,"Row(start=datetime.datetime(2022, 2, 26, 14, 52), end=datetime.datetime(2022, 2, 26, 14, 54))",3550.856499999997
579,"Row(start=datetime.datetime(2022, 2, 26, 14, 54), end=datetime.datetime(2022, 2, 26, 14, 56))",3551.1739999999972
580,"Row(start=datetime.datetime(2022, 2, 26, 14, 56), end=datetime.datetime(2022, 2, 26, 14, 58))",3550.9199999999973
581,"Row(start=datetime.datetime(2022, 2, 26, 14, 58), end=datetime.datetime(2022, 2, 26, 15, 0))",3550.9199999999973
582,"Row(start=datetime.datetime(2022, 2, 26, 15, 0), end=datetime.datetime(2022, 2, 26, 15, 2))",3550.9199999999973
583,"Row(start=datetime.datetime(2022, 2, 26, 15, 2), end=datetime.datetime(2022, 2, 26, 15, 4))",3552.4439999999963
584,"Row(start=datetime.datetime(2022, 2, 26, 15, 4), end=datetime.datetime(2022, 2, 26, 15, 6))",3555.428499999995
585,"Row(start=datetime.datetime(2022, 2, 26, 15, 6), end=datetime.datetime(2022, 2, 26, 15, 8))",3558.2859999999932
586,"Row(start=datetime.datetime(2022, 2, 26, 15, 8), end=datetime.datetime(2022, 2, 26, 15, 10))",3558.5399999999936
587,"Row(start=datetime.datetime(2022, 2, 26, 15, 10), end=datetime.datetime(2022, 2, 26, 15, 12))",3558.5399999999936
588,"Row(start=datetime.datetime(2022, 2, 26, 15, 12), end=datetime.datetime(2022, 2, 26, 15, 14))",3558.5399999999936
589,"Row(start=datetime.datetime(2022, 2, 26, 15, 14), end=datetime.datetime(2022, 2, 26, 15, 16))",3558.5399999999936
590,"Row(start=datetime.datetime(2022, 2, 26, 15, 16), end=datetime.datetime(2022, 2, 26, 15, 18))",3558.5399999999936
591,"Row(start=datetime.datetime(2022, 2, 26, 15, 18), end=datetime.datetime(2022, 2, 26, 15, 20))",3560.5719999999924
592,"Row(start=datetime.datetime(2022, 2, 26, 15, 20), end=datetime.datetime(2022, 2, 26, 15, 22))",3576.9550000000077
593,"Row(start=datetime.datetime(2022, 2, 26, 15, 22), end=datetime.datetime(2022, 2, 26, 15, 24))",3589.5915000000055
594,"Row(start=datetime.datetime(2022, 2, 26, 15, 24), end=datetime.datetime(2022, 2, 26, 15, 26))",3590.099500000005
595,"Row(start=datetime.datetime(2022, 2, 26, 15, 26), end=datetime.datetime(2022, 2, 26, 15, 28))",3590.1630000000055
596,"Row(start=datetime.datetime(2022, 2, 26, 15, 28), end=datetime.datetime(2022, 2, 26, 15, 30))",3701.9230000000093
597,"Row(start=datetime.datetime(2022, 2, 26, 15, 30), end=datetime.datetime(2022, 2, 26, 15, 32))",3597.529000000009
598,"Row(start=datetime.datetime(2022, 2, 26, 15, 32), end=datetime.datetime(2022, 2, 26, 15, 34))",3597.910000000009
599,"Row(start=datetime.datetime(2022, 2, 26, 15, 34), end=datetime.datetime(2022, 2, 26, 15, 36))",3601.2755000000066
600,"Row(start=datetime.datetime(2022, 2, 26, 15, 36), end=datetime.datetime(2022, 2, 26, 15, 38))",3604.641000000006
601,"Row(start=datetime.datetime(2022, 2, 26, 15, 38), end=datetime.datetime(2022, 2, 26, 15, 40))",5320.7652631579
602,"Row(start=datetime.datetime(2022, 2, 26, 15, 40), end=datetime.datetime(2022, 2, 26, 15, 42))",3605.0220000000054
603,"Row(start=datetime.datetime(2022, 2, 26, 15, 42), end=datetime.datetime(2022, 2, 26, 15, 44))",3611.8800000000037
604,"Row(start=datetime.datetime(2022, 2, 26, 15, 44), end=datetime.datetime(2022, 2, 26, 15, 46))",3611.8800000000037
605,"Row(start=datetime.datetime(2022, 2, 26, 15, 46), end=datetime.datetime(2022, 2, 26, 15, 48))",3611.8800000000037
606,"Row(start=datetime.datetime(2022, 2, 26, 15, 48), end=datetime.datetime(2022, 2, 26, 15, 50))",3611.8800000000037
607,"Row(start=datetime.datetime(2022, 2, 26, 15, 50), end=datetime.datetime(2022, 2, 26, 15, 52))",3611.8800000000037
608,"Row(start=datetime.datetime(2022, 2, 26, 15, 52), end=datetime.datetime(2022, 2, 26, 15, 54))",3611.879999999999
609,"Row(start=datetime.datetime(2022, 2, 26, 17, 8), end=datetime.datetime(2022, 2, 26, 17, 10))",2805.6662790697674
610,"Row(start=datetime.datetime(2022, 2, 26, 17, 10), end=datetime.datetime(2022, 2, 26, 17, 12))",2580.385999999997
611,"Row(start=datetime.datetime(2022, 2, 26, 17, 12), end=datetime.datetime(2022, 2, 26, 17, 14))",2367.025999999999
612,"Row(start=datetime.datetime(2022, 2, 26, 17, 14), end=datetime.datetime(2022, 2, 26, 17, 16))",2286.0000000000005
613,"Row(start=datetime.datetime(2022, 2, 26, 17, 16), end=datetime.datetime(2022, 2, 26, 17, 18))",2286.0000000000005
614,"Row(start=datetime.datetime(2022, 2, 26, 17, 18), end=datetime.datetime(2022, 2, 26, 17, 20))",2286.0000000000005
615,"Row(start=datetime.datetime(2022, 2, 26, 18, 0), end=datetime.datetime(2022, 2, 26, 18, 2))",6247.260560747676
616,"Row(start=datetime.datetime(2022, 2, 26, 18, 2), end=datetime.datetime(2022, 2, 26, 18, 4))",6248.400000000013
617,"Row(start=datetime.datetime(2022, 2, 26, 18, 4), end=datetime.datetime(2022, 2, 26, 18, 6))",6248.400000000013
618,"Row(start=datetime.datetime(2022, 2, 26, 18, 6), end=datetime.datetime(2022, 2, 26, 18, 8))",6252.337000000012
619,"Row(start=datetime.datetime(2022, 2, 26, 18, 8), end=datetime.datetime(2022, 2, 26, 18, 10))",6256.02000000001
620,"Row(start=datetime.datetime(2022, 2, 26, 18, 10), end=datetime.datetime(2022, 2, 26, 18, 12))",6256.02000000001
621,"Row(start=datetime.datetime(2022, 2, 26, 18, 12), end=datetime.datetime(2022, 2, 26, 18, 14))",6256.5915000000105
622,"Row(start=datetime.datetime(2022, 2, 26, 18, 14), end=datetime.datetime(2022, 2, 26, 18, 16))",6255.89300000001
623,"Row(start=datetime.datetime(2022, 2, 26, 18, 16), end=datetime.datetime(2022, 2, 26, 18, 18))",5657.9135
624,"Row(start=datetime.datetime(2022, 2, 26, 18, 18), end=datetime.datetime(2022, 2, 26, 18, 20))",4592.700999999999
625,"Row(start=datetime.datetime(2022, 2, 26, 18, 20), end=datetime.datetime(2022, 2, 26, 18, 22))",3506.2026315789517
626,"Row(start=datetime.datetime(2022, 2, 26, 18, 22), end=datetime.datetime(2022, 2, 26, 18, 24))",2704.719000000003
627,"Row(start=datetime.datetime(2022, 2, 26, 18, 24), end=datetime.datetime(2022, 2, 26, 18, 26))",2492.1527500000057
628,"Row(start=datetime.datetime(2022, 2, 26, 18, 26), end=datetime.datetime(2022, 2, 26, 18, 28))",2414.841500000005
629,"Row(start=datetime.datetime(2022, 2, 26, 18, 28), end=datetime.datetime(2022, 2, 26, 18, 30))",2271.490250000003
630,"Row(start=datetime.datetime(2022, 2, 26, 18, 30), end=datetime.datetime(2022, 2, 26, 18, 32))",2163.0322500000034
631,"Row(start=datetime.datetime(2022, 2, 26, 18, 32), end=datetime.datetime(2022, 2, 26, 18, 34))",1917.7317500000038
632,"Row(start=datetime.datetime(2022, 2, 26, 18, 34), end=datetime.datetime(2022, 2, 26, 18, 36))",1598.8347500000011
633,"Row(start=datetime.datetime(2022, 2, 26, 18, 36), end=datetime.datetime(2022, 2, 26, 18, 38))",1494.0915000000025
634,"Row(start=datetime.datetime(2022, 2, 26, 18, 38), end=datetime.datetime(2022, 2, 26, 18, 40))",1493.678750000002
635,"Row(start=datetime.datetime(2022, 2, 26, 18, 40), end=datetime.datetime(2022, 2, 26, 18, 42))",1456.055000000001
636,"Row(start=datetime.datetime(2022, 2, 26, 18, 42), end=datetime.datetime(2022, 2, 26, 18, 44))",1331.626749999998
637,"Row(start=datetime.datetime(2022, 2, 26, 18, 44), end=datetime.datetime(2022, 2, 26, 18, 46))",1322.0699999999981
638,"Row(start=datetime.datetime(2022, 2, 26, 18, 46), end=datetime.datetime(2022, 2, 26, 18, 48))",1283.793611111109
639,"Row(start=datetime.datetime(2022, 2, 27, 10, 38), end=datetime.datetime(2022, 2, 27, 10, 40))",6093.248333333333
640,"Row(start=datetime.datetime(2022, 2, 27, 10, 40), end=datetime.datetime(2022, 2, 27, 10, 42))",6710.933999999982
641,"Row(start=datetime.datetime(2022, 2, 27, 10, 42), end=datetime.datetime(2022, 2, 27, 10, 44))",7143.241999999987
642,"Row(start=datetime.datetime(2022, 2, 27, 10, 44), end=datetime.datetime(2022, 2, 27, 10, 46))",8317.29350000001
643,"Row(start=datetime.datetime(2022, 2, 27, 10, 46), end=datetime.datetime(2022, 2, 27, 10, 48))",8542.972499999983
